licensee_name,licence_number,premises_address,grade,demerit_points,suspension_start_date,suspension_end_date
TANG CHOR HENG,WD10138003,WHAMPOA DRIVE BLK 90 Stall No 01-38,A,na,na,na
YEO LEE TIANG,WD10137002,WHAMPOA DRIVE BLK 90 Stall No 01-37,B,na,na,na
HO SEE ENG,WD10136003,WHAMPOA DRIVE BLK 90 Stall No 01-36,A,na,na,na
ENG GUAN TAI,WD10135003,WHAMPOA DRIVE BLK 90 Stall No 01-35,B,na,na,na
JAMILAH BINTE ABDUL LATIFF,WD10134002,WHAMPOA DRIVE BLK 90 Stall No 01-34,B,na,na,na
TAN SEOW CHENG,WD10133001,WHAMPOA DRIVE BLK 90 Stall No 01-33,A,na,na,na
TAN SEOW CHENG,WD10132002,WHAMPOA DRIVE BLK 90 Stall No 01-32,A,na,na,na
WANG MEIYUE,WD10131002,WHAMPOA DRIVE BLK 90 Stall No 01-31,A,na,na,na
LEE SAI MOY @ LEE AH THAI,WD10130002,WHAMPOA DRIVE BLK 90 Stall No 01-30,B,na,na,na
LIM NOY HIANG,WD10129002,WHAMPOA DRIVE BLK 90 Stall No 01-29,B,na,na,na
TAN HOO CHUN,WD10128002,WHAMPOA DRIVE BLK 90 Stall No 01-28,B,na,na,na
NG KIN LIANG,WD10127001,WHAMPOA DRIVE BLK 90 Stall No 01-27,B,na,na,na
NG AH LEK,WD10126002,WHAMPOA DRIVE BLK 90 Stall No 01-26,B,na,na,na
LEE KHONG PING,WD10125002,WHAMPOA DRIVE BLK 90 Stall No 01-25,B,na,na,na
LIM HUI ENG,WD10124003,WHAMPOA DRIVE BLK 90 Stall No 01-24,B,na,na,na
TEH SER HUI,WD10123002,WHAMPOA DRIVE BLK 90 Stall No 01-23,B,na,na,na
TAN KIAT MENG,WD10122002,WHAMPOA DRIVE BLK 90 Stall No 01-22,B,na,na,na
LIM SOO WAH,WD10121002,WHAMPOA DRIVE BLK 90 Stall No 01-21,B,na,na,na
CHAN KHENG CHER,WD10120002,WHAMPOA DRIVE BLK 90 Stall No 01-20,B,na,na,na
OH CHEW AI,WD10119002,WHAMPOA DRIVE BLK 90 Stall No 01-19,A,na,na,na
TAN SOH KENG,WD10118003,WHAMPOA DRIVE BLK 90 Stall No 01-18,B,na,na,na
LEOW SUAT HONG (LIAO XUEFENG) @ LIAO XUEFENG,WD10117003,WHAMPOA DRIVE BLK 90 Stall No 01-17,B,na,na,na
HUANG YUMEI,WD10116002,WHAMPOA DRIVE BLK 90 Stall No 01-16,A,na,na,na
CHIA YANG SENG,WD10115001,WHAMPOA DRIVE BLK 90 Stall No 01-15,B,na,na,na
TEH YAU KWANG,WD10114002,WHAMPOA DRIVE BLK 90 Stall No 01-14,A,na,na,na
HO AH GUAN,WD10113002,WHAMPOA DRIVE BLK 90 Stall No 01-13,A,na,na,na
CHAN MEOW CHING,WD10112002,WHAMPOA DRIVE BLK 90 Stall No 01-12,B,na,na,na
AW CHIANG KAY,WD10111004,WHAMPOA DRIVE BLK 90 Stall No 01-11,A,na,na,na
PEH AH GEOK,WD10110002,WHAMPOA DRIVE BLK 90 Stall No 01-10,B,na,na,na
TIAN CHONG CHUAN,WD10109002,WHAMPOA DRIVE BLK 90 Stall No 01-09,A,na,na,na
CHUA BAN CHYE,WD10108002,WHAMPOA DRIVE BLK 90 Stall No 01-08,B,na,na,na
LOW AH LENG,WD10107002,WHAMPOA DRIVE BLK 90 Stall No 01-07,A,na,na,na
STANLEY LIM YI YONG,WD10106002,WHAMPOA DRIVE BLK 90 Stall No 01-06,A,na,na,na
KOH LI LI,WD10105002,WHAMPOA DRIVE BLK 90 Stall No 01-05,A,na,na,na
CHOI MOOI,WD10104003,WHAMPOA DRIVE BLK 90 Stall No 01-04,A,na,na,na
AKBAR ALI S/O HABIBULA ABDUL RASHID,WC10278002,WOODLANDS CENTRE BLK 4A Stall No 02-78,B,na,na,na
BEDAH BTE ABD RASHID,WC10277001,WOODLANDS CENTRE BLK 4A Stall No 02-77,A,na,na,na
JAMALUUDEEN BIN BABOO KUTTY,WC10276002,WOODLANDS CENTRE BLK 4A Stall No 02-76,B,na,na,na
PATTOUMAOUMMAALLE @PATTOUMABIVY,WC10275002,WOODLANDS CENTRE BLK 4A Stall No 02-75,A,na,na,na
SAMIULLAH S/O MOHAMED ISAH,WC10274001,WOODLANDS CENTRE BLK 4A Stall No 02-74,B,6,na,na
FATIMAH BT DOLLAH,WC10273001,WOODLANDS CENTRE BLK 4A Stall No 02-73,B,6,na,na
LIM SOON TAI,WC10272002,WOODLANDS CENTRE BLK 4A Stall No 02-72,B,na,na,na
LIM SWEE POH,WC10271002,WOODLANDS CENTRE BLK 4A Stall No 02-71,B,na,na,na
NEO CHYE BOON (LIANG ZAIWEN),WC10270002,WOODLANDS CENTRE BLK 4A Stall No 02-70,B,na,na,na
TAN BEE LIAN,WC10268002,WOODLANDS CENTRE BLK 4A Stall No 02-68,B,na,na,na
ANG SING HENG,WC10267001,WOODLANDS CENTRE BLK 4A Stall No 02-67,B,na,na,na
KOH LIAN TEE,WC10266001,WOODLANDS CENTRE BLK 4A Stall No 02-66,B,na,na,na
TOH HOCK LAM,WC10264001,WOODLANDS CENTRE BLK 4A Stall No 02-64,A,na,na,na
LOO TENG HWEE,WC10263002,WOODLANDS CENTRE BLK 4A Stall No 02-63,B,na,na,na
LEE KIM HUAT,WC10262001,WOODLANDS CENTRE BLK 4A Stall No 02-62,B,na,na,na
TAN BEE LIAN,WC10261001,WOODLANDS CENTRE BLK 4A Stall No 02-61,B,na,na,na
LIM TAI SAN,WC10260002,WOODLANDS CENTRE BLK 4A Stall No 02-60,B,na,na,na
FOO CHUN MOY @ POH CHUN MOY,WC10258002,WOODLANDS CENTRE BLK 4A Stall No 02-58,B,na,na,na
PANG VAN KHUEN (PENG WANQIN),WC10257002,WOODLANDS CENTRE BLK 4A Stall No 02-57,B,na,na,na
GOH TOK LUAN @ GOH TOH LUAN,WC10256001,WOODLANDS CENTRE BLK 4A Stall No 02-56,B,na,na,na
AN AI IN,WC10254001,WOODLANDS CENTRE BLK 4A Stall No 02-54,B,na,na,na
TAN HOCK SENG,WC10252001,WOODLANDS CENTRE BLK 4A Stall No 02-52,B,na,na,na
CHIA LAY WAN (XIE LIYUAN),WC10251002,WOODLANDS CENTRE BLK 4A Stall No 02-51,B,na,na,na
TAN BAK YEOW,WC10250003,WOODLANDS CENTRE BLK 4A Stall No 02-50,B,na,na,na
CHNG LEE TIAN,WC10249003,WOODLANDS CENTRE BLK 4A Stall No 02-49,B,na,na,na
CHUA SIEW BUEH,WC10248002,WOODLANDS CENTRE BLK 4A Stall No 02-48,B,na,na,na
OON LIM ENG,WC10247001,WOODLANDS CENTRE BLK 4A Stall No 02-47,B,na,na,na
ENG TAI HENG,WC10246002,WOODLANDS CENTRE BLK 4A Stall No 02-46,B,na,na,na
GOH LAY ENG,WC10245003,WOODLANDS CENTRE BLK 4A Stall No 02-45,B,na,na,na
KOH BOON TONG,WC10244001,WOODLANDS CENTRE BLK 4A Stall No 02-44,A,na,na,na
CHING CHOW KUEN,WC10243002,WOODLANDS CENTRE BLK 4A Stall No 02-43,B,na,na,na
HOONG LONG MUI,WC10242001,WOODLANDS CENTRE BLK 4A Stall No 02-42,B,na,na,na
HO YOU HUAY,WC10241001,WOODLANDS CENTRE BLK 4A Stall No 02-41,B,na,na,na
CHIN SE MOI,WC10240001,WOODLANDS CENTRE BLK 4A Stall No 02-40,B,na,na,na
CHIONG MOI HIONG,WC10239002,WOODLANDS CENTRE BLK 4A Stall No 02-39,B,na,na,na
WEE AI LEN,WC10238001,WOODLANDS CENTRE BLK 4A Stall No 02-38,B,na,na,na
CHUA POO GUAN,WC10237002,WOODLANDS CENTRE BLK 4A Stall No 02-37,B,na,na,na
WONG LEE CHUN,WC10236001,WOODLANDS CENTRE BLK 4A Stall No 02-36,B,na,na,na
NG AH LEE,WC10235002,WOODLANDS CENTRE BLK 4A Stall No 02-35,B,na,na,na
NG CHENG HENG,WC10234002,WOODLANDS CENTRE BLK 4A Stall No 02-34,B,na,na,na
TEO HOEE KOK @TEO SOON LEONG,WC10232001,WOODLANDS CENTRE BLK 4A Stall No 02-32,B,na,na,na
ER LAI HUAT,WC10231002,WOODLANDS CENTRE BLK 4A Stall No 02-31,B,na,na,na
NG TUE KEE,WC10230001,WOODLANDS CENTRE BLK 4A Stall No 02-30,B,na,na,na
GOH HUI HIANG,WC10229002,WOODLANDS CENTRE BLK 4A Stall No 02-29,B,na,na,na
CHIA SIEW MAN,WC10228001,WOODLANDS CENTRE BLK 4A Stall No 02-28,B,na,na,na
WONG KWEE KIOW,WC10227001,WOODLANDS CENTRE BLK 4A Stall No 02-27,B,na,na,na
ZHENG BAOXIAN @ZHEN BAOXIANY,WC10226002,WOODLANDS CENTRE BLK 4A Stall No 02-26,B,na,na,na
GOH SOI LEK,WC10225003,WOODLANDS CENTRE BLK 4A Stall No 02-25,A,na,na,na
LIM HWEE ONG,WC10223001,WOODLANDS CENTRE BLK 4A Stall No 02-23,B,na,na,na
NG SOON HENG,WC10222001,WOODLANDS CENTRE BLK 4A Stall No 02-22,B,na,na,na
OH LIY CHOO,WC10221002,WOODLANDS CENTRE BLK 4A Stall No 02-21,B,na,na,na
XU WUYI,WC10220002,WOODLANDS CENTRE BLK 4A Stall No 02-20,B,na,na,na
LEM HAN CHANG,WC10219001,WOODLANDS CENTRE BLK 4A Stall No 02-19,B,na,na,na
CHIAM HOCK SOON,WC10218002,WOODLANDS CENTRE BLK 4A Stall No 02-18,B,na,na,na
CHONG KIM MOY,WC10217001,WOODLANDS CENTRE BLK 4A Stall No 02-17,B,na,na,na
SEE SUAY KEOW,WC10215001,WOODLANDS CENTRE BLK 4A Stall No 02-15,B,na,na,na
BOO CHWEE HUAT,WC10214001,WOODLANDS CENTRE BLK 4A Stall No 02-14,B,na,na,na
CHONG SIEW YIN,WC10213001,WOODLANDS CENTRE BLK 4A Stall No 02-13,B,na,na,na
TAN HONG KIAU,WC10212002,WOODLANDS CENTRE BLK 4A Stall No 02-12,B,na,na,na
TAN CHENG KEOW,WC10211001,WOODLANDS CENTRE BLK 4A Stall No 02-11,B,na,na,na
GOH AH LEE,WC10210001,WOODLANDS CENTRE BLK 4A Stall No 02-10,B,na,na,na
GOH KENG CHUAN,WC10209001,WOODLANDS CENTRE BLK 4A Stall No 02-09,B,na,na,na
CHUA BOON SENG,WC10208001,WOODLANDS CENTRE BLK 4A Stall No 02-08,B,na,na,na
NG SUAN LOI,WC10207001,WOODLANDS CENTRE BLK 4A Stall No 02-07,B,na,na,na
LOO TIANG KIM,WC10205001,WOODLANDS CENTRE BLK 4A Stall No 02-05,B,na,na,na
NG YIAN BENG,WC10204002,WOODLANDS CENTRE BLK 4A Stall No 02-04,A,na,na,na
HENG SEK YONG,WC10203001,WOODLANDS CENTRE BLK 4A Stall No 02-03,B,na,na,na
ENG THOR HUAY,WC10202002,WOODLANDS CENTRE BLK 4A Stall No 02-02,B,na,na,na
NG HONG HER,WC10201001,WOODLANDS CENTRE BLK 4A Stall No 02-01,B,na,na,na
TAN YEO SER,UC10271002,UPPER CROSS STREET BLK 531A Stall No 02-71,A,na,na,na
ANG AH FOON,UC10270002,UPPER CROSS STREET BLK 531A Stall No 02-70,B,na,na,na
BECKY TAN HO FUNG YEE,UC10269002,UPPER CROSS STREET BLK 531A Stall No 02-69,B,na,na,na
WANG KENG MUI,UC10268002,UPPER CROSS STREET BLK 531A Stall No 02-68,A,na,na,na
TAN SUE HOR,UC10267002,UPPER CROSS STREET BLK 531A Stall No 02-67,A,na,na,na
SOO KIA THENG,UC10266002,UPPER CROSS STREET BLK 531A Stall No 02-66,A,na,na,na
LIM HOR CHIEW,UC10265002,UPPER CROSS STREET BLK 531A Stall No 02-65,B,na,na,na
TAN SIEW HOON (CHEN XIUYUN),UC10264002,UPPER CROSS STREET BLK 531A Stall No 02-64,B,na,na,na
HO KIM FOK,UC10263003,UPPER CROSS STREET BLK 531A Stall No 02-63,B,6,na,na
SOON SZE HAN,UC10262002,UPPER CROSS STREET BLK 531A Stall No 02-62,B,na,na,na
SOH TECK MENG,UC10261002,UPPER CROSS STREET BLK 531A Stall No 02-61,A,na,na,na
LEE SENG HUI,UC10260003,UPPER CROSS STREET BLK 531A Stall No 02-60,B,na,na,na
HENG CHECK SONG,UC10259002,UPPER CROSS STREET BLK 531A Stall No 02-59,B,na,na,na
HENG CHECK KWANG,UC10258002,UPPER CROSS STREET BLK 531A Stall No 02-58,B,na,na,na
HENG CHECK KWANG,UC10257002,UPPER CROSS STREET BLK 531A Stall No 02-57,B,na,na,na
WOO YUE HONG,UC10256002,UPPER CROSS STREET BLK 531A Stall No 02-56,A,na,na,na
ZHOU XIA,UC10255002,UPPER CROSS STREET BLK 531A Stall No 02-55,B,na,na,na
LEE HOCK SENG,UC10254003,UPPER CROSS STREET BLK 531A Stall No 02-54,B,na,na,na
LI SHUICAI,UC10253002,UPPER CROSS STREET BLK 531A Stall No 02-53,B,na,na,na
CHOONG SUET LENG (ZHONG XUELING),UC10252002,UPPER CROSS STREET BLK 531A Stall No 02-52,B,na,na,na
SURATI BINTE SURANI,UC10251003,UPPER CROSS STREET BLK 531A Stall No 02-51,na,na,na,na
HUANG JIALIN,UC10250002,UPPER CROSS STREET BLK 531A Stall No 02-50,A,na,na,na
LAI YAU KIEW,UC10249002,UPPER CROSS STREET BLK 531A Stall No 02-49,A,na,na,na
LAI YAU KIEW,UC10248002,UPPER CROSS STREET BLK 531A Stall No 02-48,A,na,na,na
NG YONG CHEONG,UC10247002,UPPER CROSS STREET BLK 531A Stall No 02-47,B,na,na,na
YIP LAI MENG (YE LIMING),UC10246002,UPPER CROSS STREET BLK 531A Stall No 02-46,B,na,na,na
LEE MEE LING,UC10245001,UPPER CROSS STREET BLK 531A Stall No 02-45,A,na,na,na
CHU NAM KIU,UC10244003,UPPER CROSS STREET BLK 531A Stall No 02-44,A,na,na,na
TAN CHEOW LAN,UC10243002,UPPER CROSS STREET BLK 531A Stall No 02-43,A,na,na,na
CHU HUNG PENG,UC10242002,UPPER CROSS STREET BLK 531A Stall No 02-42,A,na,na,na
SIM KOK WAH (SHEN GUOHUA),UC10241002,UPPER CROSS STREET BLK 531A Stall No 02-41,B,na,na,na
CHAN SUET TIN @WONG GEOK LAN,UC10240003,UPPER CROSS STREET BLK 531A Stall No 02-40,B,na,na,na
NG ENG HUI,UC10239001,UPPER CROSS STREET BLK 531A Stall No 02-39,A,na,na,na
U YEOK NGOR,UC10238001,UPPER CROSS STREET BLK 531A Stall No 02-38,B,na,na,na
"LIM SHEN TIONG, RICHARD @LIM HIAP HOE",UC10237002,UPPER CROSS STREET BLK 531A Stall No 02-37,A,na,na,na
NG YONG CHEONG,UC10236001,UPPER CROSS STREET BLK 531A Stall No 02-36,A,na,na,na
TAN CHUI NOI,UC10235003,UPPER CROSS STREET BLK 531A Stall No 02-35,B,na,na,na
LIM MEI CHEIN (LIN MEIJIAN),UC10234001,UPPER CROSS STREET BLK 531A Stall No 02-34,B,6,na,na
TAN SIOK HWEE,UC10233002,UPPER CROSS STREET BLK 531A Stall No 02-33,B,na,na,na
NG PECK YUAN,UC10232003,UPPER CROSS STREET BLK 531A Stall No 02-32,A,na,na,na
SUE NGUEK CHING,UC10231002,UPPER CROSS STREET BLK 531A Stall No 02-31,B,na,na,na
NEO AIK HOE @LEONG YICK WOH,UC10230002,UPPER CROSS STREET BLK 531A Stall No 02-30,B,na,na,na
KWENG YOONG MAY @FAI LAY LAY,UC10229002,UPPER CROSS STREET BLK 531A Stall No 02-29,A,na,na,na
TAN CHUAN DE,UC10228006,UPPER CROSS STREET BLK 531A Stall No 02-28,A,na,na,na
TAN LUAN CHENG,UC10227002,UPPER CROSS STREET BLK 531A Stall No 02-27,B,na,na,na
LEE AH KIM @CHNG AH KIM,UC10226002,UPPER CROSS STREET BLK 531A Stall No 02-26,B,na,na,na
TEO YEE KIAT (ZHANG YIJIE),UC10225003,UPPER CROSS STREET BLK 531A Stall No 02-25,B,na,na,na
TAN HANG MENG,UC10224002,UPPER CROSS STREET BLK 531A Stall No 02-24,B,6,na,na
TAN MUI KEOW,UC10223002,UPPER CROSS STREET BLK 531A Stall No 02-23,B,na,na,na
KOH MENG MEE,UC10222002,UPPER CROSS STREET BLK 531A Stall No 02-22,B,na,na,na
PITI SAOWANEE,UC10221003,UPPER CROSS STREET BLK 531A Stall No 02-21,B,6,na,na
GOH TECK SIANG,UC10220002,UPPER CROSS STREET BLK 531A Stall No 02-20,B,na,na,na
LIM HUI MIAN QUEENIE (LIN HUIMIN QUEENIE),UC10219003,UPPER CROSS STREET BLK 531A Stall No 02-19,A,na,na,na
TAN YEW LIAN,UC10218002,UPPER CROSS STREET BLK 531A Stall No 02-18,B,na,na,na
NG CHIN CHYE,UC10217002,UPPER CROSS STREET BLK 531A Stall No 02-17,A,na,na,na
GERALD TANG YANG LIANG (GERALD DONG YUANLIANG),UC10216003,UPPER CROSS STREET BLK 531A Stall No 02-16,B,12,22/12/15,04/01/16
ONG TIONG HIN,UC10215001,UPPER CROSS STREET BLK 531A Stall No 02-15,A,na,na,na
TAN SIN HUI,UC10214002,UPPER CROSS STREET BLK 531A Stall No 02-14,A,na,na,na
ONG SIONG CHING,UC10213002,UPPER CROSS STREET BLK 531A Stall No 02-13,B,na,na,na
KOH POH BENG,UC10212003,UPPER CROSS STREET BLK 531A Stall No 02-12,A,na,na,na
TAY LEE GWEK,UC10211002,UPPER CROSS STREET BLK 531A Stall No 02-11,B,na,na,na
CHUA BOON KIANG,UC10210002,UPPER CROSS STREET BLK 531A Stall No 02-10,B,na,na,na
NG TENG MUI,UC10209002,UPPER CROSS STREET BLK 531A Stall No 02-09,B,na,na,na
LEE SANG HOCK,UC10207005,UPPER CROSS STREET BLK 531A Stall No 02-07,A,na,na,na
TAN YANG KOK (CHEN YANGUO),UC10206002,UPPER CROSS STREET BLK 531A Stall No 02-06,B,na,na,na
TAN SOK HIANG @LIM SOK HIANG,UC10205003,UPPER CROSS STREET BLK 531A Stall No 02-05,A,na,na,na
LEE TUA MOI,UC10204002,UPPER CROSS STREET BLK 531A Stall No 02-04,B,na,na,na
KOH CHWEE PENG LINDA,UC10203002,UPPER CROSS STREET BLK 531A Stall No 02-03,B,na,na,na
SIM WHEE MOI @CHIA CHAT MOI,UC10202002,UPPER CROSS STREET BLK 531A Stall No 02-02,B,na,na,na
CHONG YUEN HAR,UC10172002,UPPER CROSS STREET BLK 531A Stall No 01-72,B,na,na,na
TAN KOK SEE,UC10171003,UPPER CROSS STREET BLK 531A Stall No 01-71,B,na,na,na
TANG YOCK CHENG,UC10170002,UPPER CROSS STREET BLK 531A Stall No 01-70,B,6,na,na
NG LANG HONG,UC10169002,UPPER CROSS STREET BLK 531A Stall No 01-69,B,na,na,na
LEE LI KIEN,UC10168001,UPPER CROSS STREET BLK 531A Stall No 01-68,A,na,na,na
LAU WAN MING,UC10167003,UPPER CROSS STREET BLK 531A Stall No 01-67,A,na,na,na
LIM LI KHENG,UC10166002,UPPER CROSS STREET BLK 531A Stall No 01-66,B,na,na,na
SIM CHUI HONG,UC10165003,UPPER CROSS STREET BLK 531A Stall No 01-65,A,na,na,na
LIM BEE TIN,UC10164002,UPPER CROSS STREET BLK 531A Stall No 01-64,B,na,na,na
ONG PENG KWAN (WANG BINGGUANG),UC10163002,UPPER CROSS STREET BLK 531A Stall No 01-63,A,na,na,na
LIM SIONG HIN,UC10162002,UPPER CROSS STREET BLK 531A Stall No 01-62,B,na,na,na
LEE KIM SAIK,UC10161002,UPPER CROSS STREET BLK 531A Stall No 01-61,B,na,na,na
CHER KAY HIONG,UC10160002,UPPER CROSS STREET BLK 531A Stall No 01-60,A,na,na,na
LEONG CHEONG YIN,UC10159002,UPPER CROSS STREET BLK 531A Stall No 01-59,A,na,na,na
TAY KHANG HUAT,UC10158002,UPPER CROSS STREET BLK 531A Stall No 01-58,B,na,na,na
NTUC FOODFARE CO-OPERATIVE LTD,UC10157004,UPPER CROSS STREET BLK 531A Stall No 01-57,B,na,na,na
LEOW YER KIM,UC10156002,UPPER CROSS STREET BLK 531A Stall No 01-56,B,na,na,na
ALIAS BIN SURADI,UC10155003,UPPER CROSS STREET BLK 531A Stall No 01-55,A,na,na,na
WEE KAI TIN,UC10154002,UPPER CROSS STREET BLK 531A Stall No 01-54,B,na,na,na
TAN AI GOON,UC10153002,UPPER CROSS STREET BLK 531A Stall No 01-53,A,na,na,na
CHUA KIAN TECK,UC10152003,UPPER CROSS STREET BLK 531A Stall No 01-52,A,na,na,na
YEO KIM SENG,UC10150002,UPPER CROSS STREET BLK 531A Stall No 01-50,B,na,na,na
CHEW CHEE GIAP,UC10149002,UPPER CROSS STREET BLK 531A Stall No 01-49,B,na,na,na
"WEE BENG CHWEE, ALVIN (HUANG MINGSHUI)",UC10148003,UPPER CROSS STREET BLK 531A Stall No 01-48,A,na,na,na
YEO MUI CHIO,UC10147002,UPPER CROSS STREET BLK 531A Stall No 01-47,B,na,na,na
LIM SOH KIM,UC10146002,UPPER CROSS STREET BLK 531A Stall No 01-46,B,na,na,na
"LIM SHEN TIONG, RICHARD @LIM HIAP HOE",UC10145001,UPPER CROSS STREET BLK 531A Stall No 01-45,A,na,na,na
NOR`AIDA BINTE HUSIN,UC10144002,UPPER CROSS STREET BLK 531A Stall No 01-44,A,na,na,na
TANG YOCK CHENG,UC10143002,UPPER CROSS STREET BLK 531A Stall No 01-43,B,na,na,na
MAH HOCK TIONG,UC10141002,UPPER CROSS STREET BLK 531A Stall No 01-41,B,na,na,na
YAP HOCK SENG,UB10183001,UPPER BOON KENG ROAD BLK 17 Stall No 01-83,B,na,na,na
YAP HOCK SENG,UB10182002,UPPER BOON KENG ROAD BLK 17 Stall No 01-82,B,4,na,na
NG WOON YEE AMY @LOW WOON YEE AMY,UB10180003,UPPER BOON KENG ROAD BLK 17 Stall No 01-80,na,na,na,na
KOK FU CHUEN,UB10178001,UPPER BOON KENG ROAD BLK 17 Stall No 01-78,A,na,na,na
CHONG HOW SIONG,UB10177001,UPPER BOON KENG ROAD BLK 17 Stall No 01-77,A,na,na,na
NGUI YIAN HWEE,UB10175004,UPPER BOON KENG ROAD BLK 17 Stall No 01-75,B,na,na,na
SU POH NGUK,UB10174001,UPPER BOON KENG ROAD BLK 17 Stall No 01-74,A,na,na,na
SALINA BINTE ALIAS,UB10173003,UPPER BOON KENG ROAD BLK 17 Stall No 01-73,na,na,na,na
NG SEOK BOEY,UB10172001,UPPER BOON KENG ROAD BLK 17 Stall No 01-72,A,na,na,na
TAN SENG HOCK,UB10171001,UPPER BOON KENG ROAD BLK 17 Stall No 01-71,A,na,na,na
YEW SOOI HUA,UB10170001,UPPER BOON KENG ROAD BLK 17 Stall No 01-70,A,na,na,na
NTUC FOODFARE CO-OPERATIVE LTD,UB10169004,UPPER BOON KENG ROAD BLK 17 Stall No 01-69,A,na,na,na
CHIA PHENG MENG,UB10168001,UPPER BOON KENG ROAD BLK 17 Stall No 01-68,A,na,na,na
TAN HUNG KHIANG,UB10167001,UPPER BOON KENG ROAD BLK 17 Stall No 01-67,A,na,na,na
PANG AH KIT,UB10166001,UPPER BOON KENG ROAD BLK 17 Stall No 01-66,B,na,na,na
SASON THAWEEWUT,UB10165002,UPPER BOON KENG ROAD BLK 17 Stall No 01-65,A,na,na,na
LIM WAH TIANG,UB10164001,UPPER BOON KENG ROAD BLK 17 Stall No 01-64,B,na,na,na
PHUA GEK HIO,UB10163001,UPPER BOON KENG ROAD BLK 17 Stall No 01-63,B,na,na,na
LOO YEW HOONG,UB10162002,UPPER BOON KENG ROAD BLK 17 Stall No 01-62,A,na,na,na
LIM HUI MIAN QUEENIE (LIN HUIMIN QUEENIE),UB10161002,UPPER BOON KENG ROAD BLK 17 Stall No 01-61,B,na,na,na
SAMUEL GAN SHI CHANG,UB10160002,UPPER BOON KENG ROAD BLK 17 Stall No 01-60,A,na,na,na
PANG AH MOI,UB10159001,UPPER BOON KENG ROAD BLK 17 Stall No 01-59,A,na,na,na
YEO SIEW GEK,UB10158001,UPPER BOON KENG ROAD BLK 17 Stall No 01-58,A,na,na,na
YAM KENG LIH (YAN JINGLI),UB10157003,UPPER BOON KENG ROAD BLK 17 Stall No 01-57,A,na,na,na
LIM SOO CHYE,UB10156003,UPPER BOON KENG ROAD BLK 17 Stall No 01-56,B,na,na,na
LIM SIEW TIN,UB10155001,UPPER BOON KENG ROAD BLK 17 Stall No 01-55,B,na,na,na
KE CAIHONG,UB10154002,UPPER BOON KENG ROAD BLK 17 Stall No 01-54,B,na,na,na
CHAI KEE BEE,UB10153003,UPPER BOON KENG ROAD BLK 17 Stall No 01-53,A,na,na,na
LAU SIEW KHOY,UB10152001,UPPER BOON KENG ROAD BLK 17 Stall No 01-52,B,na,na,na
HUANG LILI,UB10151002,UPPER BOON KENG ROAD BLK 17 Stall No 01-51,B,na,na,na
TEE GEOK KIAM,UB10150001,UPPER BOON KENG ROAD BLK 17 Stall No 01-50,B,na,na,na
TIAN OON TIONG,UB10149002,UPPER BOON KENG ROAD BLK 17 Stall No 01-49,B,na,na,na
QUEK SWEE KEOW,UB10148002,UPPER BOON KENG ROAD BLK 17 Stall No 01-48,A,na,na,na
LEE CHANG TEE,UB10147002,UPPER BOON KENG ROAD BLK 17 Stall No 01-47,A,na,na,na
TAN KIM SOON,UB10146002,UPPER BOON KENG ROAD BLK 17 Stall No 01-46,A,na,na,na
YIP YEOK SENG,UB10145001,UPPER BOON KENG ROAD BLK 17 Stall No 01-45,B,na,na,na
TAN NGO TEE,UB10144004,UPPER BOON KENG ROAD BLK 17 Stall No 01-44,A,na,na,na
YIN FOOK KEE,UB10143002,UPPER BOON KENG ROAD BLK 17 Stall No 01-43,A,na,na,na
TAY KIAN HWA,UB10142002,UPPER BOON KENG ROAD BLK 17 Stall No 01-42,B,na,na,na
LIM AH MOI,UB10141003,UPPER BOON KENG ROAD BLK 17 Stall No 01-41,A,na,na,na
LEE LAI HUAY,UB10139002,UPPER BOON KENG ROAD BLK 17 Stall No 01-39,B,na,na,na
LEE CHIEW YEE,UB10138001,UPPER BOON KENG ROAD BLK 17 Stall No 01-38,B,na,na,na
TAY SOCK KEOW,UB10137002,UPPER BOON KENG ROAD BLK 17 Stall No 01-37,A,na,na,na
TANG SIANG HUAY,UB10136001,UPPER BOON KENG ROAD BLK 17 Stall No 01-36,B,na,na,na
THE A LIE,UB10135002,UPPER BOON KENG ROAD BLK 17 Stall No 01-35,B,na,na,na
SITI FADILAH BINTE JALI,UB10134005,UPPER BOON KENG ROAD BLK 17 Stall No 01-34,B,na,na,na
YEO NEO ENG,UB10133001,UPPER BOON KENG ROAD BLK 17 Stall No 01-33,B,na,na,na
ANG SIEW HAR,UB10132001,UPPER BOON KENG ROAD BLK 17 Stall No 01-32,B,na,na,na
LIM KIAP PING @LIM KIAP ANG,UB10131001,UPPER BOON KENG ROAD BLK 17 Stall No 01-31,B,na,na,na
SAW PHANG NIU,UB10130001,UPPER BOON KENG ROAD BLK 17 Stall No 01-30,B,na,na,na
LOY KWOK YAN,UB10129001,UPPER BOON KENG ROAD BLK 17 Stall No 01-29,B,na,na,na
MOHAMED KASSIM HASSINA BEEVI,UB10128003,UPPER BOON KENG ROAD BLK 17 Stall No 01-28,B,na,na,na
MOHAMED KASSIM BIN ABDUL JABBAR,UB10127002,UPPER BOON KENG ROAD BLK 17 Stall No 01-27,B,na,na,na
YANG CHEK BTE WAHAB,UB10126001,UPPER BOON KENG ROAD BLK 17 Stall No 01-26,A,na,na,na
RAPIAH BINTE BADRI,UB10125001,UPPER BOON KENG ROAD BLK 17 Stall No 01-25,A,na,na,na
